Iteration,Shape1,Width1,Height1,Color1,Shape2,Width2,Height2,Color2,Shape3,Width3,Height3,Color3,Shape4,Width4,Height4,Color4,Shape5,Width5,Height5,Color5,iteration
5422,Rect1,68,12,orange,Rect2,114,40,red,Rect3,112,32,red,Rect4,40,34,yellow,Rect5,306,65,blue,31
5423,Rect1,68,16,orange,Rect2,120,34,red,Rect3,112,38,red,Rect4,46,30,yellow,Rect5,308,71,blue,31
5424,Rect1,70,18,orange,Rect2,114,38,red,Rect3,120,34,red,Rect4,40,38,yellow,Rect5,302,69,blue,31
5425,Rect1,70,16,orange,Rect2,110,36,red,Rect3,118,34,red,Rect4,48,36,yellow,Rect5,308,69,blue,31
5426,Rect1,64,14,orange,Rect2,114,34,red,Rect3,110,36,red,Rect4,50,30,yellow,Rect5,306,69,blue,31
5427,Rect1,62,16,orange,Rect2,116,32,red,Rect3,114,36,red,Rect4,46,36,yellow,Rect5,308,69,blue,31
5428,Rect1,60,16,orange,Rect2,110,38,red,Rect3,114,38,red,Rect4,46,34,yellow,Rect5,300,69,blue,31
5429,Rect1,64,20,orange,Rect2,114,30,red,Rect3,114,30,red,Rect4,40,40,yellow,Rect5,304,69,blue,31
5430,Rect1,62,12,orange,Rect2,110,32,red,Rect3,114,36,red,Rect4,44,38,yellow,Rect5,306,73,blue,31
5431,Rect1,66,20,orange,Rect2,110,38,red,Rect3,112,36,red,Rect4,44,38,yellow,Rect5,304,71,blue,31
5432,Rect1,62,22,orange,Rect2,120,32,red,Rect3,116,38,red,Rect4,44,30,yellow,Rect5,304,73,blue,31
5433,Rect1,70,16,orange,Rect2,114,32,red,Rect3,114,40,red,Rect4,40,34,yellow,Rect5,300,75,blue,31
5434,Rect1,62,22,orange,Rect2,120,38,red,Rect3,116,40,red,Rect4,46,40,yellow,Rect5,306,65,blue,31
5435,Rect1,70,22,orange,Rect2,116,38,red,Rect3,110,32,red,Rect4,42,40,yellow,Rect5,300,69,blue,31
5436,Rect1,66,14,orange,Rect2,116,38,red,Rect3,110,38,red,Rect4,44,38,yellow,Rect5,300,75,blue,31
5437,Rect1,68,18,orange,Rect2,120,30,red,Rect3,120,36,red,Rect4,40,36,yellow,Rect5,306,71,blue,31
5438,Rect1,68,18,orange,Rect2,110,32,red,Rect3,114,34,red,Rect4,42,34,yellow,Rect5,306,69,blue,31
5439,Rect1,66,16,orange,Rect2,110,32,red,Rect3,116,38,red,Rect4,46,30,yellow,Rect5,304,67,blue,31
5440,Rect1,68,12,orange,Rect2,112,36,red,Rect3,116,36,red,Rect4,46,32,yellow,Rect5,306,65,blue,31
5441,Rect1,70,14,orange,Rect2,114,30,red,Rect3,116,30,red,Rect4,46,40,yellow,Rect5,310,71,blue,31
5442,Rect1,62,22,orange,Rect2,118,30,red,Rect3,114,36,red,Rect4,44,38,yellow,Rect5,304,75,blue,31
5443,Rect1,66,16,orange,Rect2,114,30,red,Rect3,112,38,red,Rect4,42,36,yellow,Rect5,306,73,blue,31
5444,Rect1,60,12,orange,Rect2,112,36,red,Rect3,114,34,red,Rect4,44,38,yellow,Rect5,302,75,blue,31
5445,Rect1,66,16,orange,Rect2,116,32,red,Rect3,118,32,red,Rect4,48,36,yellow,Rect5,302,69,blue,31
5446,Rect1,70,12,orange,Rect2,110,30,red,Rect3,112,40,red,Rect4,48,36,yellow,Rect5,304,69,blue,31
5447,Rect1,60,16,orange,Rect2,114,32,red,Rect3,118,36,red,Rect4,42,36,yellow,Rect5,306,65,blue,31
5448,Rect1,66,18,orange,Rect2,116,36,red,Rect3,116,38,red,Rect4,50,38,yellow,Rect5,302,67,blue,31
5449,Rect1,60,16,orange,Rect2,116,32,red,Rect3,118,40,red,Rect4,46,30,yellow,Rect5,300,69,blue,31
5450,Rect1,70,18,orange,Rect2,116,34,red,Rect3,112,40,red,Rect4,50,30,yellow,Rect5,310,69,blue,31
5451,Rect1,66,14,orange,Rect2,118,34,red,Rect3,116,38,red,Rect4,46,34,yellow,Rect5,302,73,blue,31
5452,Rect1,64,16,orange,Rect2,114,36,red,Rect3,118,36,red,Rect4,48,36,yellow,Rect5,302,73,blue,31
5453,Rect1,64,16,orange,Rect2,112,34,red,Rect3,118,36,red,Rect4,44,34,yellow,Rect5,304,71,blue,31
5454,Rect1,60,22,orange,Rect2,120,40,red,Rect3,112,38,red,Rect4,48,32,yellow,Rect5,308,71,blue,31
5455,Rect1,68,20,orange,Rect2,120,38,red,Rect3,114,30,red,Rect4,44,34,yellow,Rect5,302,67,blue,31
5456,Rect1,62,12,orange,Rect2,120,36,red,Rect3,116,30,red,Rect4,42,38,yellow,Rect5,304,69,blue,31
5457,Rect1,64,16,orange,Rect2,120,32,red,Rect3,120,30,red,Rect4,44,30,yellow,Rect5,300,71,blue,31
5458,Rect1,62,12,orange,Rect2,120,36,red,Rect3,110,34,red,Rect4,50,30,yellow,Rect5,300,73,blue,31
5459,Rect1,66,12,orange,Rect2,112,40,red,Rect3,116,36,red,Rect4,44,32,yellow,Rect5,310,69,blue,31
5460,Rect1,70,22,orange,Rect2,116,36,red,Rect3,112,38,red,Rect4,40,34,yellow,Rect5,306,71,blue,31
5461,Rect1,70,16,orange,Rect2,118,30,red,Rect3,110,40,red,Rect4,44,38,yellow,Rect5,306,73,blue,31
5462,Rect1,62,14,orange,Rect2,120,36,red,Rect3,112,36,red,Rect4,42,34,yellow,Rect5,302,65,blue,31
5463,Rect1,62,12,orange,Rect2,116,36,red,Rect3,116,38,red,Rect4,50,34,yellow,Rect5,304,73,blue,31
5464,Rect1,66,18,orange,Rect2,110,38,red,Rect3,114,38,red,Rect4,48,30,yellow,Rect5,300,69,blue,31
5465,Rect1,64,16,orange,Rect2,112,34,red,Rect3,114,38,red,Rect4,40,38,yellow,Rect5,310,73,blue,31
5466,Rect1,60,20,orange,Rect2,118,30,red,Rect3,112,40,red,Rect4,40,38,yellow,Rect5,300,69,blue,31
5467,Rect1,64,22,orange,Rect2,110,32,red,Rect3,112,36,red,Rect4,46,34,yellow,Rect5,300,67,blue,31
5468,Rect1,64,22,orange,Rect2,116,38,red,Rect3,114,30,red,Rect4,44,36,yellow,Rect5,310,73,blue,31
5469,Rect1,60,20,orange,Rect2,120,36,red,Rect3,112,38,red,Rect4,42,38,yellow,Rect5,300,67,blue,31
5470,Rect1,64,12,orange,Rect2,112,40,red,Rect3,110,32,red,Rect4,44,34,yellow,Rect5,300,65,blue,31
5471,Rect1,68,22,orange,Rect2,114,30,red,Rect3,114,30,red,Rect4,48,36,yellow,Rect5,304,67,blue,31
5472,Rect1,62,18,orange,Rect2,114,32,red,Rect3,118,38,red,Rect4,40,36,yellow,Rect5,300,67,blue,31
5473,Rect1,62,16,orange,Rect2,120,32,red,Rect3,114,36,red,Rect4,40,32,yellow,Rect5,304,67,blue,31
5474,Rect1,66,12,orange,Rect2,114,36,red,Rect3,114,32,red,Rect4,48,30,yellow,Rect5,300,67,blue,31
5475,Rect1,66,12,orange,Rect2,114,32,red,Rect3,118,38,red,Rect4,44,34,yellow,Rect5,306,73,blue,31
5476,Rect1,62,20,orange,Rect2,112,32,red,Rect3,118,38,red,Rect4,50,30,yellow,Rect5,308,65,blue,31
5477,Rect1,62,14,orange,Rect2,112,32,red,Rect3,112,38,red,Rect4,50,30,yellow,Rect5,304,73,blue,31
5478,Rect1,64,14,orange,Rect2,110,32,red,Rect3,114,40,red,Rect4,42,38,yellow,Rect5,306,65,blue,31
5479,Rect1,66,12,orange,Rect2,118,36,red,Rect3,112,38,red,Rect4,40,32,yellow,Rect5,302,69,blue,31
5480,Rect1,70,14,orange,Rect2,110,32,red,Rect3,110,32,red,Rect4,42,40,yellow,Rect5,302,69,blue,31
5481,Rect1,60,20,orange,Rect2,112,38,red,Rect3,112,34,red,Rect4,40,32,yellow,Rect5,308,65,blue,31
5482,Rect1,62,16,orange,Rect2,118,32,red,Rect3,116,40,red,Rect4,40,30,yellow,Rect5,306,65,blue,31
5483,Rect1,64,12,orange,Rect2,114,38,red,Rect3,114,36,red,Rect4,48,36,yellow,Rect5,308,73,blue,31
5484,Rect1,64,12,orange,Rect2,116,36,red,Rect3,112,36,red,Rect4,44,40,yellow,Rect5,304,67,blue,31
5485,Rect1,68,16,orange,Rect2,116,36,red,Rect3,116,32,red,Rect4,42,32,yellow,Rect5,302,73,blue,31
5486,Rect1,62,12,orange,Rect2,114,34,red,Rect3,112,30,red,Rect4,42,40,yellow,Rect5,306,65,blue,31
5487,Rect1,62,18,orange,Rect2,112,34,red,Rect3,112,30,red,Rect4,50,38,yellow,Rect5,304,67,blue,31
5488,Rect1,62,14,orange,Rect2,110,40,red,Rect3,116,36,red,Rect4,44,38,yellow,Rect5,306,67,blue,31
5489,Rect1,64,20,orange,Rect2,114,30,red,Rect3,110,34,red,Rect4,46,36,yellow,Rect5,300,73,blue,31
5490,Rect1,66,18,orange,Rect2,114,34,red,Rect3,110,30,red,Rect4,48,34,yellow,Rect5,308,65,blue,31
5491,Rect1,66,14,orange,Rect2,116,34,red,Rect3,110,40,red,Rect4,42,34,yellow,Rect5,304,71,blue,31
5492,Rect1,62,14,orange,Rect2,112,34,red,Rect3,118,40,red,Rect4,48,38,yellow,Rect5,302,65,blue,31
5493,Rect1,64,14,orange,Rect2,116,30,red,Rect3,114,40,red,Rect4,44,30,yellow,Rect5,310,71,blue,31
5494,Rect1,66,16,orange,Rect2,112,38,red,Rect3,112,34,red,Rect4,46,34,yellow,Rect5,304,65,blue,31
5495,Rect1,62,16,orange,Rect2,112,32,red,Rect3,116,32,red,Rect4,48,32,yellow,Rect5,300,67,blue,31
5496,Rect1,66,20,orange,Rect2,112,38,red,Rect3,110,32,red,Rect4,48,32,yellow,Rect5,308,69,blue,31
5497,Rect1,68,20,orange,Rect2,116,32,red,Rect3,118,30,red,Rect4,48,36,yellow,Rect5,310,71,blue,31
5498,Rect1,68,18,orange,Rect2,110,38,red,Rect3,110,38,red,Rect4,44,32,yellow,Rect5,304,73,blue,31
5499,Rect1,62,16,orange,Rect2,116,36,red,Rect3,116,32,red,Rect4,40,40,yellow,Rect5,306,69,blue,31
5500,Rect1,70,18,orange,Rect2,120,34,red,Rect3,114,30,red,Rect4,46,34,yellow,Rect5,302,73,blue,31
5501,Rect1,64,12,orange,Rect2,114,40,red,Rect3,118,36,red,Rect4,50,30,yellow,Rect5,306,75,blue,31
5502,Rect1,66,20,orange,Rect2,114,32,red,Rect3,120,30,red,Rect4,44,30,yellow,Rect5,302,65,blue,31
5503,Rect1,68,12,orange,Rect2,110,40,red,Rect3,112,34,red,Rect4,46,38,yellow,Rect5,302,73,blue,31
5504,Rect1,68,16,orange,Rect2,114,30,red,Rect3,114,30,red,Rect4,44,40,yellow,Rect5,308,65,blue,31
5505,Rect1,60,20,orange,Rect2,114,32,red,Rect3,110,30,red,Rect4,48,36,yellow,Rect5,304,65,blue,31
5506,Rect1,70,20,orange,Rect2,120,40,red,Rect3,112,34,red,Rect4,46,30,yellow,Rect5,306,71,blue,31
5507,Rect1,62,20,orange,Rect2,118,34,red,Rect3,118,32,red,Rect4,44,38,yellow,Rect5,300,73,blue,31
5508,Rect1,66,18,orange,Rect2,110,38,red,Rect3,118,34,red,Rect4,40,34,yellow,Rect5,304,69,blue,31
5509,Rect1,68,12,orange,Rect2,112,36,red,Rect3,116,34,red,Rect4,46,36,yellow,Rect5,306,71,blue,31
5510,Rect1,68,18,orange,Rect2,114,36,red,Rect3,114,32,red,Rect4,48,40,yellow,Rect5,302,65,blue,31
5511,Rect1,70,22,orange,Rect2,110,32,red,Rect3,114,38,red,Rect4,46,40,yellow,Rect5,310,73,blue,31
5512,Rect1,68,22,orange,Rect2,118,30,red,Rect3,114,40,red,Rect4,40,36,yellow,Rect5,304,75,blue,31
5513,Rect1,62,16,orange,Rect2,118,32,red,Rect3,110,36,red,Rect4,46,40,yellow,Rect5,302,67,blue,31
5514,Rect1,68,20,orange,Rect2,112,30,red,Rect3,110,38,red,Rect4,48,30,yellow,Rect5,302,69,blue,31
5515,Rect1,68,20,orange,Rect2,114,40,red,Rect3,120,30,red,Rect4,40,30,yellow,Rect5,304,71,blue,31
5516,Rect1,66,16,orange,Rect2,116,40,red,Rect3,110,34,red,Rect4,50,38,yellow,Rect5,308,71,blue,31
5517,Rect1,68,20,orange,Rect2,110,32,red,Rect3,110,30,red,Rect4,46,32,yellow,Rect5,300,73,blue,31
5518,Rect1,66,14,orange,Rect2,120,30,red,Rect3,110,36,red,Rect4,48,36,yellow,Rect5,310,65,blue,31
5519,Rect1,60,18,orange,Rect2,110,38,red,Rect3,118,40,red,Rect4,40,30,yellow,Rect5,300,65,blue,31
5520,Rect1,66,18,orange,Rect2,112,40,red,Rect3,116,38,red,Rect4,44,34,yellow,Rect5,300,69,blue,31
5521,Rect1,68,18,orange,Rect2,110,36,red,Rect3,120,34,red,Rect4,48,38,yellow,Rect5,306,69,blue,31
5522,Rect1,70,12,orange,Rect2,114,34,red,Rect3,118,30,red,Rect4,44,38,yellow,Rect5,304,73,blue,31
5523,Rect1,68,12,orange,Rect2,116,38,red,Rect3,118,38,red,Rect4,44,32,yellow,Rect5,302,75,blue,31
5524,Rect1,66,16,orange,Rect2,116,30,red,Rect3,116,30,red,Rect4,48,32,yellow,Rect5,306,67,blue,31
5525,Rect1,66,12,orange,Rect2,112,30,red,Rect3,114,38,red,Rect4,42,38,yellow,Rect5,308,65,blue,31
5526,Rect1,62,20,orange,Rect2,118,38,red,Rect3,112,32,red,Rect4,50,30,yellow,Rect5,308,71,blue,31
5527,Rect1,70,18,orange,Rect2,116,32,red,Rect3,112,36,red,Rect4,50,36,yellow,Rect5,302,75,blue,31
5528,Rect1,66,16,orange,Rect2,116,30,red,Rect3,120,38,red,Rect4,42,30,yellow,Rect5,306,71,blue,31
5529,Rect1,64,20,orange,Rect2,116,38,red,Rect3,120,34,red,Rect4,50,34,yellow,Rect5,300,69,blue,31
5530,Rect1,64,16,orange,Rect2,118,38,red,Rect3,112,38,red,Rect4,42,34,yellow,Rect5,306,71,blue,31
5531,Rect1,64,16,orange,Rect2,118,40,red,Rect3,120,36,red,Rect4,48,30,yellow,Rect5,310,73,blue,31
5532,Rect1,62,12,orange,Rect2,118,38,red,Rect3,110,38,red,Rect4,42,36,yellow,Rect5,300,73,blue,31
5533,Rect1,64,16,orange,Rect2,118,38,red,Rect3,110,32,red,Rect4,44,38,yellow,Rect5,306,71,blue,31
5534,Rect1,60,14,orange,Rect2,114,34,red,Rect3,116,36,red,Rect4,48,36,yellow,Rect5,304,65,blue,31
5535,Rect1,66,12,orange,Rect2,120,38,red,Rect3,114,34,red,Rect4,46,30,yellow,Rect5,306,67,blue,31
5536,Rect1,62,12,orange,Rect2,116,32,red,Rect3,114,32,red,Rect4,44,30,yellow,Rect5,304,67,blue,31
5537,Rect1,64,14,orange,Rect2,118,32,red,Rect3,120,34,red,Rect4,42,38,yellow,Rect5,304,71,blue,31
5538,Rect1,60,12,orange,Rect2,110,30,red,Rect3,110,30,red,Rect4,40,30,yellow,Rect5,302,71,blue,31
5539,Rect1,70,14,orange,Rect2,110,36,red,Rect3,118,34,red,Rect4,50,32,yellow,Rect5,308,67,blue,31
5540,Rect1,64,20,orange,Rect2,118,34,red,Rect3,112,38,red,Rect4,44,38,yellow,Rect5,310,65,blue,31
5541,Rect1,62,22,orange,Rect2,118,30,red,Rect3,118,30,red,Rect4,48,38,yellow,Rect5,308,71,blue,31
5542,Rect1,62,20,orange,Rect2,116,38,red,Rect3,116,30,red,Rect4,46,36,yellow,Rect5,304,71,blue,31
5543,Rect1,66,22,orange,Rect2,114,36,red,Rect3,110,32,red,Rect4,40,40,yellow,Rect5,304,69,blue,31
5544,Rect1,68,16,orange,Rect2,114,32,red,Rect3,114,38,red,Rect4,50,40,yellow,Rect5,304,71,blue,31
5545,Rect1,62,18,orange,Rect2,110,34,red,Rect3,110,38,red,Rect4,48,38,yellow,Rect5,302,71,blue,31
5546,Rect1,68,16,orange,Rect2,118,32,red,Rect3,110,32,red,Rect4,44,30,yellow,Rect5,308,71,blue,31
5547,Rect1,64,12,orange,Rect2,116,30,red,Rect3,116,30,red,Rect4,40,36,yellow,Rect5,306,75,blue,31
5548,Rect1,62,20,orange,Rect2,116,30,red,Rect3,110,32,red,Rect4,46,30,yellow,Rect5,300,73,blue,31
5549,Rect1,70,14,orange,Rect2,116,34,red,Rect3,118,32,red,Rect4,44,30,yellow,Rect5,302,73,blue,31
5550,Rect1,60,16,orange,Rect2,116,40,red,Rect3,112,36,red,Rect4,48,30,yellow,Rect5,302,69,blue,31
5551,Rect1,66,18,orange,Rect2,112,32,red,Rect3,112,40,red,Rect4,44,32,yellow,Rect5,306,69,blue,31
5552,Rect1,64,16,orange,Rect2,116,36,red,Rect3,114,34,red,Rect4,46,30,yellow,Rect5,308,75,blue,31
5553,Rect1,66,16,orange,Rect2,116,34,red,Rect3,112,34,red,Rect4,48,32,yellow,Rect5,308,67,blue,31
5554,Rect1,62,18,orange,Rect2,120,32,red,Rect3,118,34,red,Rect4,44,32,yellow,Rect5,300,73,blue,31
5555,Rect1,68,22,orange,Rect2,114,36,red,Rect3,116,30,red,Rect4,46,32,yellow,Rect5,306,67,blue,31
5556,Rect1,64,12,orange,Rect2,112,34,red,Rect3,120,34,red,Rect4,40,30,yellow,Rect5,302,73,blue,31
5557,Rect1,62,14,orange,Rect2,110,38,red,Rect3,114,30,red,Rect4,44,32,yellow,Rect5,302,69,blue,31
5558,Rect1,66,14,orange,Rect2,112,38,red,Rect3,120,34,red,Rect4,42,32,yellow,Rect5,300,69,blue,31
5559,Rect1,68,14,orange,Rect2,116,32,red,Rect3,118,32,red,Rect4,46,36,yellow,Rect5,306,71,blue,31
5560,Rect1,62,16,orange,Rect2,112,30,red,Rect3,118,32,red,Rect4,44,32,yellow,Rect5,306,69,blue,31
5561,Rect1,60,22,orange,Rect2,118,36,red,Rect3,112,32,red,Rect4,48,40,yellow,Rect5,304,75,blue,31
5562,Rect1,60,14,orange,Rect2,114,38,red,Rect3,116,36,red,Rect4,50,38,yellow,Rect5,310,69,blue,31
5563,Rect1,62,12,orange,Rect2,118,32,red,Rect3,116,34,red,Rect4,44,34,yellow,Rect5,304,71,blue,31
5564,Rect1,62,14,orange,Rect2,110,30,red,Rect3,110,30,red,Rect4,48,40,yellow,Rect5,302,71,blue,31
5565,Rect1,68,14,orange,Rect2,116,40,red,Rect3,110,38,red,Rect4,46,40,yellow,Rect5,300,67,blue,31
5566,Rect1,64,12,orange,Rect2,112,34,red,Rect3,116,34,red,Rect4,42,40,yellow,Rect5,302,67,blue,31
5567,Rect1,62,16,orange,Rect2,118,34,red,Rect3,110,34,red,Rect4,46,34,yellow,Rect5,308,75,blue,31
5568,Rect1,68,12,orange,Rect2,110,32,red,Rect3,116,38,red,Rect4,46,34,yellow,Rect5,304,65,blue,31
5569,Rect1,66,14,orange,Rect2,116,34,red,Rect3,116,30,red,Rect4,50,34,yellow,Rect5,306,65,blue,31
5570,Rect1,60,12,orange,Rect2,114,30,red,Rect3,118,38,red,Rect4,42,30,yellow,Rect5,304,69,blue,31
5571,Rect1,68,16,orange,Rect2,120,32,red,Rect3,114,36,red,Rect4,44,32,yellow,Rect5,302,71,blue,31
5572,Rect1,66,16,orange,Rect2,114,34,red,Rect3,118,30,red,Rect4,50,30,yellow,Rect5,310,65,blue,31
5573,Rect1,62,16,orange,Rect2,116,34,red,Rect3,120,36,red,Rect4,48,36,yellow,Rect5,308,73,blue,31
5574,Rect1,64,22,orange,Rect2,120,30,red,Rect3,116,34,red,Rect4,40,30,yellow,Rect5,302,75,blue,31
5575,Rect1,60,18,orange,Rect2,110,30,red,Rect3,116,32,red,Rect4,40,30,yellow,Rect5,306,69,blue,31
5576,Rect1,60,16,orange,Rect2,120,38,red,Rect3,112,40,red,Rect4,50,40,yellow,Rect5,306,69,blue,31
5577,Rect1,68,14,orange,Rect2,120,36,red,Rect3,114,32,red,Rect4,40,34,yellow,Rect5,308,71,blue,31
5578,Rect1,64,16,orange,Rect2,110,30,red,Rect3,112,36,red,Rect4,48,34,yellow,Rect5,306,65,blue,31
5579,Rect1,64,12,orange,Rect2,114,32,red,Rect3,112,30,red,Rect4,46,36,yellow,Rect5,300,73,blue,31
5580,Rect1,66,14,orange,Rect2,116,38,red,Rect3,116,34,red,Rect4,40,38,yellow,Rect5,306,65,blue,31
5581,Rect1,70,12,orange,Rect2,114,36,red,Rect3,114,36,red,Rect4,42,32,yellow,Rect5,308,65,blue,31
5582,Rect1,60,14,orange,Rect2,118,38,red,Rect3,112,38,red,Rect4,48,38,yellow,Rect5,308,75,blue,31
5583,Rect1,66,20,orange,Rect2,116,32,red,Rect3,114,38,red,Rect4,44,30,yellow,Rect5,306,67,blue,31
5584,Rect1,60,14,orange,Rect2,114,36,red,Rect3,118,36,red,Rect4,42,38,yellow,Rect5,300,67,blue,31
5585,Rect1,68,20,orange,Rect2,110,30,red,Rect3,112,38,red,Rect4,44,34,yellow,Rect5,308,75,blue,31
5586,Rect1,68,20,orange,Rect2,110,34,red,Rect3,110,30,red,Rect4,46,34,yellow,Rect5,300,69,blue,31
5587,Rect1,64,16,orange,Rect2,112,36,red,Rect3,112,34,red,Rect4,42,36,yellow,Rect5,300,69,blue,31
5588,Rect1,60,20,orange,Rect2,116,30,red,Rect3,116,38,red,Rect4,44,32,yellow,Rect5,310,75,blue,31
5589,Rect1,60,14,orange,Rect2,118,40,red,Rect3,110,38,red,Rect4,42,34,yellow,Rect5,300,67,blue,31
5590,Rect1,60,18,orange,Rect2,112,32,red,Rect3,110,30,red,Rect4,50,32,yellow,Rect5,300,71,blue,31
5591,Rect1,62,14,orange,Rect2,118,30,red,Rect3,114,36,red,Rect4,44,32,yellow,Rect5,310,67,blue,31
5592,Rect1,66,16,orange,Rect2,120,40,red,Rect3,120,30,red,Rect4,44,30,yellow,Rect5,308,67,blue,31
5593,Rect1,70,12,orange,Rect2,112,30,red,Rect3,118,30,red,Rect4,42,38,yellow,Rect5,302,71,blue,31
5594,Rect1,60,16,orange,Rect2,120,32,red,Rect3,114,36,red,Rect4,40,30,yellow,Rect5,304,73,blue,31
5595,Rect1,64,18,orange,Rect2,110,30,red,Rect3,110,38,red,Rect4,46,34,yellow,Rect5,304,75,blue,31
5596,Rect1,64,18,orange,Rect2,116,38,red,Rect3,112,36,red,Rect4,48,34,yellow,Rect5,304,65,blue,31
5597,Rect1,70,22,orange,Rect2,116,30,red,Rect3,116,40,red,Rect4,40,40,yellow,Rect5,308,65,blue,31
5598,Rect1,68,18,orange,Rect2,118,30,red,Rect3,118,40,red,Rect4,46,32,yellow,Rect5,302,67,blue,31
5599,Rect1,64,16,orange,Rect2,112,34,red,Rect3,116,32,red,Rect4,50,32,yellow,Rect5,308,73,blue,31
5600,Rect1,68,20,orange,Rect2,120,40,red,Rect3,114,30,red,Rect4,40,32,yellow,Rect5,300,65,blue,31
5601,Rect1,62,12,orange,Rect2,114,38,red,Rect3,120,38,red,Rect4,40,32,yellow,Rect5,310,67,blue,31
5602,Rect1,64,16,orange,Rect2,116,40,red,Rect3,114,30,red,Rect4,48,36,yellow,Rect5,308,71,blue,31
5603,Rect1,64,16,orange,Rect2,120,34,red,Rect3,118,36,red,Rect4,42,38,yellow,Rect5,306,73,blue,31
5604,Rect1,60,12,orange,Rect2,110,38,red,Rect3,118,32,red,Rect4,40,36,yellow,Rect5,300,65,blue,31
5605,Rect1,64,18,orange,Rect2,118,32,red,Rect3,112,30,red,Rect4,50,40,yellow,Rect5,300,65,blue,31
5606,Rect1,70,18,orange,Rect2,116,32,red,Rect3,110,32,red,Rect4,48,34,yellow,Rect5,304,69,blue,31
5607,Rect1,62,12,orange,Rect2,118,38,red,Rect3,118,32,red,Rect4,40,32,yellow,Rect5,304,71,blue,31
5608,Rect1,66,20,orange,Rect2,118,32,red,Rect3,116,34,red,Rect4,48,34,yellow,Rect5,302,73,blue,31
5609,Rect1,64,18,orange,Rect2,114,30,red,Rect3,120,32,red,Rect4,40,30,yellow,Rect5,308,69,blue,31
5610,Rect1,64,12,orange,Rect2,118,38,red,Rect3,114,32,red,Rect4,46,30,yellow,Rect5,302,65,blue,31
5611,Rect1,66,18,orange,Rect2,118,30,red,Rect3,120,34,red,Rect4,46,32,yellow,Rect5,306,71,blue,31
5612,Rect1,68,22,orange,Rect2,112,40,red,Rect3,116,40,red,Rect4,42,36,yellow,Rect5,306,75,blue,31
5613,Rect1,60,20,orange,Rect2,116,38,red,Rect3,120,38,red,Rect4,50,40,yellow,Rect5,300,71,blue,31
5614,Rect1,70,22,orange,Rect2,110,30,red,Rect3,118,32,red,Rect4,46,34,yellow,Rect5,302,73,blue,31
5615,Rect1,66,16,orange,Rect2,114,30,red,Rect3,118,32,red,Rect4,46,34,yellow,Rect5,310,73,blue,31
5616,Rect1,66,18,orange,Rect2,112,34,red,Rect3,114,30,red,Rect4,46,32,yellow,Rect5,300,71,blue,31
5617,Rect1,60,14,orange,Rect2,120,36,red,Rect3,110,32,red,Rect4,44,36,yellow,Rect5,300,71,blue,31
5618,Rect1,66,18,orange,Rect2,112,30,red,Rect3,114,32,red,Rect4,42,38,yellow,Rect5,306,65,blue,31
5619,Rect1,62,12,orange,Rect2,114,32,red,Rect3,118,30,red,Rect4,44,34,yellow,Rect5,304,65,blue,31
5620,Rect1,66,18,orange,Rect2,118,34,red,Rect3,110,36,red,Rect4,44,32,yellow,Rect5,300,65,blue,31
5621,Rect1,66,14,orange,Rect2,112,36,red,Rect3,118,38,red,Rect4,40,30,yellow,Rect5,306,73,blue,31
5622,Rect1,64,14,orange,Rect2,120,30,red,Rect3,118,38,red,Rect4,40,38,yellow,Rect5,306,67,blue,31
5623,Rect1,66,12,orange,Rect2,112,30,red,Rect3,116,34,red,Rect4,42,40,yellow,Rect5,308,75,blue,31
5624,Rect1,60,16,orange,Rect2,120,36,red,Rect3,112,30,red,Rect4,50,34,yellow,Rect5,302,69,blue,31
5625,Rect1,66,16,orange,Rect2,110,30,red,Rect3,114,30,red,Rect4,42,34,yellow,Rect5,308,73,blue,31
5626,Rect1,66,18,orange,Rect2,110,40,red,Rect3,114,34,red,Rect4,40,36,yellow,Rect5,308,69,blue,31
5627,Rect1,68,14,orange,Rect2,114,30,red,Rect3,110,38,red,Rect4,46,38,yellow,Rect5,302,73,blue,31
5628,Rect1,62,16,orange,Rect2,116,34,red,Rect3,118,36,red,Rect4,42,30,yellow,Rect5,304,65,blue,31
5629,Rect1,60,14,orange,Rect2,114,34,red,Rect3,116,36,red,Rect4,44,38,yellow,Rect5,304,69,blue,31
5630,Rect1,60,12,orange,Rect2,110,30,red,Rect3,114,36,red,Rect4,44,32,yellow,Rect5,306,73,blue,31
5631,Rect1,70,22,orange,Rect2,114,34,red,Rect3,112,36,red,Rect4,50,38,yellow,Rect5,308,65,blue,31
5632,Rect1,60,12,orange,Rect2,116,32,red,Rect3,112,32,red,Rect4,44,32,yellow,Rect5,304,69,blue,31
5633,Rect1,68,16,orange,Rect2,116,38,red,Rect3,116,38,red,Rect4,44,30,yellow,Rect5,306,65,blue,31
5634,Rect1,66,14,orange,Rect2,112,34,red,Rect3,110,36,red,Rect4,50,32,yellow,Rect5,300,69,blue,31
5635,Rect1,60,18,orange,Rect2,110,38,red,Rect3,118,38,red,Rect4,42,40,yellow,Rect5,308,67,blue,31
5636,Rect1,68,12,orange,Rect2,120,38,red,Rect3,116,30,red,Rect4,42,34,yellow,Rect5,302,71,blue,31
5637,Rect1,62,12,orange,Rect2,112,36,red,Rect3,112,36,red,Rect4,46,36,yellow,Rect5,304,73,blue,31
5638,Rect1,62,14,orange,Rect2,114,40,red,Rect3,120,30,red,Rect4,48,38,yellow,Rect5,304,73,blue,31
